userId,movieId,rating
164,4034,4.0
164,4105,3.0
164,4128,5.0
164,4144,4.5
164,4148,3.0
164,4223,3.5
164,4226,4.5
164,4235,5.0
164,4239,3.5
164,4246,4.0
164,4262,3.5
164,4270,3.0
164,4306,3.5
164,4308,3.0
164,4310,3.0
164,4321,3.5
164,4343,2.5
164,4369,2.5
164,4370,3.5
164,4380,5.0
164,4448,3.5
164,4489,4.5
164,4571,4.0
164,4641,3.5
164,4701,3.0
164,4720,3.5
164,4734,2.0
164,4773,3.0
164,4776,4.0
164,4816,3.5
164,4865,4.0
164,4878,4.0
164,4886,4.0
164,4896,3.5
164,4964,3.5
164,4973,5.0
164,4975,3.0
164,4979,4.0
164,4980,4.0
164,4993,4.5
164,5010,5.0
164,5015,4.0
164,5026,4.0
164,5064,3.5
164,5152,3.5
164,5218,3.5
164,5225,4.0
164,5254,3.0
164,5266,4.0
164,5291,4.5
164,5299,4.5
164,5308,3.0
164,5388,3.5
164,5417,3.5
164,5418,3.5
164,5445,4.0
164,5481,3.5
164,5502,4.5
164,5528,3.5
164,5617,4.0
164,5630,3.5
164,5669,3.5
164,5673,5.0
164,5679,3.0
164,5690,5.0
164,5782,4.5
164,5810,4.0
164,5816,3.5
164,5878,3.5
164,5902,4.5
164,5903,3.5
164,5952,4.5
164,5954,4.5
164,5956,4.0
164,5991,3.5
164,6016,3.5
164,6155,0.5
164,6188,5.0
164,6214,4.0
164,6218,4.0
164,6242,3.0
164,6281,4.0
164,6287,2.0
164,6296,4.0
164,6323,3.5
164,6331,4.5
164,6333,3.5
164,6365,3.0
164,6373,3.5
164,6377,5.0
164,6385,5.0
164,6502,4.5
164,6539,4.0
164,6659,4.5
164,6711,4.0
164,6796,4.0
164,6863,3.5
164,6870,3.5
164,6874,4.0
164,6936,3.5
164,6944,3.5
164,6957,4.0
164,6975,4.0
164,7004,3.0
164,7090,4.5
164,7139,4.5
164,7147,4.0
164,7153,4.5
164,7160,4.0
164,7162,4.0
164,7235,3.0
164,7254,3.0
164,7293,3.0
164,7318,3.5
164,7360,4.5
164,7361,4.5
164,7411,1.5
164,7438,4.0
164,7445,3.5
164,7451,4.0
164,7701,3.0
164,7743,4.5
164,7930,3.5
164,7982,4.5
164,8014,5.0
164,8093,3.5
164,8360,3.5
164,8368,3.5
164,8376,5.0
164,8464,4.0
164,8528,3.5
164,8622,4.0
164,8623,4.0
164,8641,4.0
164,8645,4.5
164,8783,3.5
164,8784,4.5
164,8795,4.5
164,8798,4.0
164,8832,3.5
164,8873,4.5
164,8874,5.0
164,8917,5.0
164,8949,3.0
164,8950,4.5
164,8957,3.5
164,8961,3.5
164,8981,4.0
164,8983,3.5
164,26504,3.5
164,27020,3.5
164,27266,4.5
164,27523,5.0
164,27773,5.0
164,27801,3.5
164,27869,4.5
164,30707,3.5
164,30793,4.0
164,30810,5.0
164,31878,4.0
164,32587,4.5
164,33166,2.5
164,33683,4.0
164,33794,4.0
164,34072,4.5
164,34162,3.0
164,34437,3.5
164,37733,3.0
164,39183,4.0
164,40815,4.0
164,40819,4.0
164,41566,4.0
164,41569,4.0
164,42632,4.5
164,45447,2.5
164,46578,4.5
165,318,4.0
165,527,4.0
165,1036,3.0
165,1246,4.0
165,1682,4.5
165,2028,4.0
165,2329,4.5
165,2959,4.5
165,3147,4.5
165,4226,4.0
165,4993,3.5
165,7153,4.0
165,7458,3.5
165,8798,3.5
165,33660,4.0
165,36529,4.0
165,44191,4.5
165,46976,3.5
165,47610,3.5
165,48780,4.5
165,55247,5.0
165,58559,4.5
165,64614,4.5
165,74458,4.5
165,79132,4.5
165,88140,3.0
165,89774,4.0
165,91542,4.5
165,97752,4.0
165,97921,3.0
165,109487,4.5
165,111759,4.0
165,116797,4.5
165,122904,3.0
166,1,4.0
166,5,4.0
166,18,4.0
166,19,3.0
166,21,4.0
166,29,4.5
166,32,5.0
166,47,5.0
166,50,4.0
166,110,5.0
166,111,4.5
166,172,3.5
166,181,2.0
166,208,4.0
166,223,3.5
166,224,5.0
166,248,3.0
166,255,0.5
166,260,2.5
166,272,3.5
166,273,3.5
166,282,4.0
166,293,4.0
166,296,5.0
166,318,4.5
166,337,4.0
166,356,5.0
166,357,5.0
166,380,3.5
166,415,3.0
166,442,3.0
166,457,3.0
166,480,3.0
166,481,2.0
166,485,2.5
166,516,3.0
166,523,4.0
166,529,4.5
166,535,5.0
166,541,5.0
166,551,3.5
166,555,3.5
166,586,3.0
166,589,4.0
166,590,4.5
166,592,4.0
166,593,4.0
166,608,4.0
166,612,3.5
166,628,4.0
166,637,3.0
166,663,3.5
166,671,4.0
166,762,2.5
166,780,3.5
166,799,4.0
166,805,4.0
166,849,3.5
166,903,4.5
166,912,4.5
166,919,3.5
166,922,5.0
166,953,4.0
166,954,4.0
166,1004,3.0
166,1023,4.5
166,1027,3.5
166,1036,4.0
166,1047,4.0
166,1049,3.5
166,1073,4.5
166,1079,4.5
166,1080,4.0
166,1089,4.0
166,1090,4.0
166,1093,3.5
166,1094,4.0
166,1100,3.5
166,1127,4.0
166,1136,5.0
166,1186,4.5
166,1196,4.0
166,1197,4.0
166,1198,3.0
166,1200,5.0
166,1201,5.0
166,1203,4.5
166,1206,5.0
166,1210,3.0
166,1213,3.5
166,1214,4.0
166,1215,4.5
166,1216,4.5
166,1217,5.0
166,1222,4.5
166,1224,4.5
166,1240,4.0
166,1242,4.0
166,1243,5.0
166,1246,4.5
166,1247,5.0
166,1252,4.5
166,1257,4.0
166,1258,4.0
166,1259,3.5
166,1261,5.0
166,1265,3.5
166,1266,5.0
166,1270,3.0
166,1275,4.5
166,1284,5.0
166,1285,4.0
166,1288,5.0
166,1302,4.5
166,1326,0.5
166,1346,4.0
166,1356,3.5
166,1358,5.0
166,1370,3.5
166,1378,4.0
166,1382,2.5
166,1394,4.5
166,1407,4.5
166,1449,4.5
166,1488,3.5
166,1500,4.5
166,1517,4.0
166,1527,3.0
166,1541,4.0
166,1569,4.5
166,1610,3.5
166,1616,3.0
166,1625,4.5
166,1639,4.5
166,1641,4.5
166,1682,4.5
166,1704,5.0
166,1748,5.0
166,1769,4.0
166,1784,5.0
166,1845,4.0
166,1862,1.0
166,1912,4.5
166,1917,3.0
166,1918,3.5
166,1923,4.0
166,1952,5.0
166,1956,5.0
166,1961,4.0
166,1968,4.0
166,2000,3.5
166,2001,3.5
166,2002,3.0
166,2011,3.0
166,2019,4.5
166,2020,4.0
166,2028,4.5
166,2115,3.0
166,2139,4.0
166,2146,4.5
166,2194,4.0
166,2248,4.5
166,2257,4.0
166,2261,4.5
166,2268,3.5
166,2288,5.0
166,2291,3.5
166,2302,3.5
166,2312,4.0
166,2316,3.5
166,2355,3.5
166,2401,4.0
166,2420,4.0
166,2421,4.0
166,2463,4.0
166,2470,4.0
166,2502,5.0
166,2571,5.0
166,2580,3.5
166,2599,4.5
166,2617,2.0
166,2628,3.0
166,2648,5.0
166,2683,4.5
166,2700,5.0
166,2706,4.0
166,2710,4.0
166,2716,3.5
166,2762,5.0
166,2763,4.0
166,2795,4.0
166,2797,4.0
166,2802,3.5
166,2805,3.0
166,2858,5.0
166,2918,4.0
166,2951,4.5
166,2956,4.0
166,2959,5.0
166,2966,4.0
166,2987,4.0
166,3029,3.5
166,3033,3.5
166,3037,5.0
166,3039,4.0
166,3045,3.0
166,3052,4.0
166,3063,4.0
166,3072,4.0
166,3074,5.0
166,3098,4.5
166,3100,4.5
166,3101,4.0
166,3105,4.0
166,3108,4.5
166,3198,4.0
166,3201,5.0
166,3219,3.0
166,3252,4.5
166,3254,3.5
166,3262,4.0
166,3271,4.5
166,3355,3.5
166,3421,3.5
166,3444,4.5
166,3481,4.5
166,3499,4.0
166,3526,4.5
166,3552,4.0
166,3578,3.5
166,3686,4.0
166,3697,3.5
166,3698,4.5
166,3740,4.0
166,3745,3.5
166,3809,4.0
166,3911,4.0
166,4027,4.0
166,4040,3.0
166,4041,4.5
166,4079,4.5
166,4085,3.0
166,4128,4.0
166,4149,4.0
166,4158,4.0
166,4203,4.0
166,4226,5.0
166,4231,3.5
166,4306,5.0
166,4322,4.0
166,4465,4.0
166,4499,4.0
166,4537,4.0
166,4572,4.0
166,4581,4.0
166,4585,4.0
166,4591,3.5
166,4611,4.0
166,4616,3.5
166,4654,3.5
166,4720,3.5
166,4787,4.0
166,4886,4.5
166,4993,5.0
166,5023,4.0
166,5265,4.5
166,5283,4.0
166,5299,5.0
166,5329,3.5
166,5349,4.0
166,5418,5.0
166,5445,3.5
166,5459,2.0
166,5464,5.0
166,5481,4.0
166,5548,4.5
166,5574,4.0
166,5617,5.0
166,5618,4.5
166,5644,4.0
166,5673,5.0
166,5747,5.0
166,5902,5.0
166,5952,5.0
166,5957,4.0
166,6022,2.5
166,6025,3.5
166,6124,3.5
166,6188,3.5
166,6238,3.0
166,6287,4.5
166,6313,3.0
166,6333,4.0
166,6377,4.5
166,6378,4.5
166,6539,3.5
166,6617,4.5
166,6636,4.0
166,6708,5.0
166,6711,5.0
166,6754,4.5
166,6773,4.0
166,6786,4.5
166,6807,3.5
166,6832,4.0
166,6874,5.0
166,6936,4.5
166,6947,4.5
166,6979,4.0
166,6996,2.0
166,7004,3.5
166,7015,4.0
166,7018,5.0
166,7027,4.0
166,7028,2.5
166,7046,4.5
166,7048,4.0
166,7069,4.0
166,7090,4.0
166,7127,3.5
166,7143,4.5
166,7147,5.0
166,7153,5.0
166,7173,3.5
166,7293,4.5
166,7325,3.0
166,7361,4.5
166,7373,4.0
166,7438,5.0
166,7482,4.5
166,7493,4.0
166,7624,3.0
166,7647,4.0
166,7766,4.0
166,8024,4.0
166,8158,4.0
166,8360,4.5
166,8493,4.0
166,8636,5.0
166,8665,5.0
166,8784,4.5
166,8798,4.5
166,8874,5.0
166,8961,4.0
166,51255,4.0
167,293,5.0
167,296,4.5
167,318,4.5
167,356,4.5
167,589,3.5
167,1036,4.0
167,1270,4.5
167,1291,3.5
167,1527,5.0
167,1580,4.0
167,2011,4.0
167,2012,3.5
167,2028,4.5
167,2329,3.0
167,2571,4.5
167,2858,4.0
167,2959,4.5
167,4011,4.5
167,4306,3.5
167,4886,4.5
167,4993,2.0
167,5418,3.0
167,5574,4.0
167,5628,4.0
167,5952,2.0
167,6377,4.0
167,6539,4.5
167,7153,2.0
167,8604,5.0
167,8605,4.5
167,27193,5.0
167,60069,3.5
167,68157,4.0
167,79132,4.0
167,99114,4.0
167,152081,4.0
168,1,2.5
168,2,2.5
168,3,2.0
168,5,2.0
168,6,4.0
168,7,2.0
168,10,4.5
168,11,4.5
168,16,3.5
168,17,3.5
168,18,2.0
168,19,1.5
168,25,3.5
168,26,3.0
168,31,3.5
168,34,1.0
168,39,4.0
168,44,3.0
168,47,4.0
168,48,4.0
168,50,3.0
168,62,3.5
168,65,1.5
168,70,4.0
168,95,3.5
168,104,4.5
168,110,2.5
168,135,3.0
168,140,3.5
168,141,3.0
168,150,3.0
168,153,3.0
168,158,3.0
168,160,2.5
168,163,4.5
168,165,3.5
168,168,3.0
168,170,2.5
168,173,2.5
168,180,2.5
168,185,3.0
168,193,2.0
168,203,3.0
168,207,4.0
168,208,4.0
168,216,3.5
168,223,1.0
168,231,3.5
168,247,2.5
168,252,3.0
168,253,2.5
168,256,1.5
168,260,5.0
168,261,2.0
168,266,4.0
168,276,3.5
168,282,2.0
168,292,2.5
168,293,4.0
168,296,2.0
168,303,3.5
168,316,3.5
168,317,2.5
168,318,3.0
168,333,4.0
168,337,3.5
168,339,3.5
168,344,2.5
168,345,1.0
168,350,3.5
168,355,3.0
168,356,3.5
168,357,1.0
168,361,3.5
168,364,4.5
168,367,3.0
168,368,4.0
168,370,1.5
168,376,3.0
168,377,5.0
168,379,3.0
168,380,3.5
168,410,3.5
168,420,1.0
168,432,2.5
168,434,3.0
168,435,2.0
168,440,3.0
168,441,4.5
168,442,2.0
168,454,3.5
168,455,2.0
168,457,4.5
168,466,2.5
168,480,3.5
168,485,2.5
168,500,3.0
168,508,3.0
168,514,2.5
168,520,4.0
168,527,4.0
168,531,2.5
168,539,3.5
168,541,2.0
168,546,2.0
168,551,2.0
168,552,3.0
168,553,3.0
168,555,2.0
168,562,2.5
168,585,3.5
168,586,1.0
168,587,2.0
168,588,3.5
168,589,3.5
168,590,4.0
168,592,4.0
168,593,3.5
168,594,3.0
168,595,4.5
168,596,2.0
168,597,4.5
168,608,2.5
168,616,3.0
168,628,3.5
168,637,2.5
168,647,3.5
168,648,4.0
168,653,4.0
168,708,3.0
168,709,3.5
168,724,3.0
168,736,4.0
168,737,2.0
168,762,3.0
168,780,4.0
168,783,2.5
168,785,2.0
168,786,2.5
168,788,1.0
168,802,3.0
168,805,3.0
168,830,3.0
168,832,3.5
168,838,3.5
168,852,3.5
168,858,4.0
168,875,3.5
168,902,3.5
168,910,2.5
168,912,4.5
168,919,3.0
168,920,5.0
168,923,3.0
168,924,1.5
168,932,4.0
168,953,2.5
168,1017,3.0
168,1019,2.0
168,1020,2.5
168,1022,3.5
168,1025,2.5
168,1027,3.0
168,1028,2.5
168,1029,2.5
168,1031,2.0
168,1032,2.5
168,1035,2.0
168,1036,3.0
168,1042,2.5
168,1049,3.5
168,1059,3.5
168,1060,2.0
168,1073,0.5
168,1088,3.5
168,1089,3.5
168,1090,2.5
168,1097,1.5
168,1101,3.5
168,1103,2.5
168,1120,3.5
168,1124,2.0
168,1127,3.5
168,1129,3.0
168,1136,3.5
168,1193,3.0
168,1196,5.0
168,1197,5.0
168,1198,5.0
168,1200,2.5
168,1201,3.5
168,1206,3.0
168,1207,3.0
168,1208,3.0
168,1210,5.0
168,1213,3.5
168,1214,2.0
168,1215,2.5
168,1219,4.5
168,1220,3.0
168,1221,3.0
168,1222,2.5
168,1228,2.0
168,1234,3.5
168,1240,4.0
168,1243,1.0
168,1258,3.5
168,1265,2.5
168,1267,2.0
168,1270,3.0
168,1275,2.5
168,1276,3.5
168,1278,4.0
168,1282,3.5
168,1287,2.5
168,1291,5.0
168,1292,2.5
168,1297,3.0
168,1302,3.0
168,1307,3.5
168,1320,1.0
168,1333,3.0
168,1339,2.0
168,1345,3.0
168,1367,2.5
168,1370,2.5
168,1377,3.5
168,1378,2.5
168,1380,3.5
168,1381,2.5
168,1387,3.5
168,1388,2.5
168,1391,3.0
168,1393,4.5
168,1407,2.5
168,1408,5.0
168,1409,2.5
168,1416,1.5
168,1438,3.0
168,1453,3.0
168,1457,3.5
168,1466,3.5
168,1476,3.0
168,1479,4.0
168,1485,3.5
168,1499,2.5
168,1500,2.5
168,1513,3.5
168,1515,3.0
168,1517,4.0
168,1527,3.0
168,1544,2.0
168,1552,3.5
168,1556,3.0
168,1562,3.5
168,1569,3.0
168,1573,3.0
168,1580,4.0
168,1584,2.5
168,1586,3.5
168,1587,3.5
168,1588,3.0
168,1590,2.0
168,1597,3.0
168,1608,3.0
168,1610,3.0
168,1614,2.5
168,1617,3.5
168,1619,3.0
168,1620,3.0
168,1625,2.0
168,1635,3.0
168,1644,4.0
168,1645,4.0
168,1653,2.5
168,1663,3.0
168,1672,3.5
168,1673,3.0
168,1674,3.5
168,1676,2.0
168,1680,3.0
168,1682,4.5
168,1688,3.0
168,1690,2.5
168,1703,3.5
168,1704,4.5
168,1711,2.0
168,1717,2.5
168,1721,3.0
168,1722,4.0
168,1729,3.0
168,1732,0.5
168,1777,4.0
168,1779,3.0
168,1784,4.0
168,1792,4.0
168,1799,4.0
168,1801,3.0
168,1805,3.0
168,1831,4.0
168,1835,3.0
168,1866,3.5
168,1873,3.5
168,1876,2.5
168,1882,3.0
168,1883,2.0
168,1884,2.5
168,1885,2.5
168,1888,2.0
168,1892,4.0
168,1894,4.0
168,1895,3.0
168,1912,3.0
168,1917,3.0
168,1918,3.5
168,1923,4.0
168,1954,3.5
168,1961,2.5
168,1967,2.5
168,1968,3.0
168,1982,3.0
168,1994,2.5
168,1997,1.5
168,2000,3.5
168,2001,3.0
168,2002,3.0
168,2003,2.0
168,2005,3.0
168,2006,4.0
168,2011,1.0
168,2012,1.0
168,2018,3.0
168,2019,3.5
168,2023,3.5
168,2028,4.0
168,2046,3.0
168,2054,1.0
168,2067,3.0
168,2078,3.0
168,2080,3.0
168,2081,5.0
168,2082,3.0
168,2083,3.0
168,2085,3.0
168,2087,3.5
168,2094,3.5
168,2096,3.0
168,2100,3.0
168,2108,3.0
168,2109,3.0
168,2111,3.5
168,2115,4.0
168,2124,3.5
168,2125,4.5
168,2133,4.0
168,2134,3.0
168,2139,2.5
168,2140,2.5
168,2144,4.0
168,2145,3.0
168,2150,2.5
168,2161,2.0
168,2167,3.5
168,2174,2.5
168,2193,0.5
168,2194,3.5
168,2231,2.0
168,2232,2.0
168,2248,3.0
168,2249,5.0
168,2268,4.0
168,2273,2.5
168,2278,3.5
168,2288,3.0
168,2291,3.0
168,2294,3.0
168,2301,3.5
168,2302,3.0
168,2321,3.0
168,2324,2.5
168,2329,2.5
168,2334,3.5
168,2335,3.0
168,2338,3.0
168,2340,3.5
168,2353,3.0
168,2355,3.0
168,2385,2.0
168,2395,1.5
168,2396,3.5
168,2405,3.5
168,2406,4.0
168,2407,3.0
168,2409,3.0
168,2411,3.0
168,2413,3.0
168,2420,2.0
168,2423,4.0
168,2424,3.5
168,2427,3.5
168,2428,3.0
168,2431,3.5
168,2470,3.5
168,2471,3.0
168,2478,4.0
168,2485,3.5
168,2490,3.0
168,2491,4.5
168,2496,3.0
168,2501,3.0
168,2502,5.0
168,2539,2.0
168,2541,4.0
168,2542,1.0
168,2560,2.5
168,2567,2.5
168,2571,4.5
168,2572,4.5
168,2581,3.5
168,2599,1.5
168,2605,3.5
168,2606,2.5
168,2616,3.0
168,2617,4.0
168,2628,3.0
168,2640,3.5
168,2657,1.5
168,2662,2.0
168,2671,3.0
168,2683,3.5
168,2688,4.0
168,2692,2.0
168,2694,3.5
168,2699,0.5
168,2700,2.0
168,2701,3.0
168,2706,4.0
168,2707,2.5
168,2710,1.0
168,2713,3.0
168,2716,2.0
168,2717,2.0
168,2719,3.0
168,2722,3.0
168,2724,3.5
168,2728,2.5
168,2746,3.0
168,2762,2.5
168,2763,4.5
168,2791,4.0
168,2794,3.0
168,2797,3.0
168,2803,3.0
168,2804,2.0
168,2806,3.5
168,2808,3.5
168,2826,2.0
168,2840,3.5
168,2858,5.0
168,2881,3.5
168,2888,3.5
168,2890,3.0
168,2908,1.0
168,2915,3.5
168,2916,2.0
168,2918,4.0
168,2947,3.5
168,2948,4.0
168,2949,3.5
168,2950,3.5
168,2953,0.5
168,2959,2.5
168,2985,3.0
168,2987,2.5
168,2989,4.5
168,2993,4.0
168,2995,2.0
168,2997,4.5
168,3000,3.5
168,3005,4.0
168,3033,3.5
168,3034,3.0
168,3039,3.0
168,3052,3.5
168,3077,4.0
168,3081,1.5
168,3082,3.5
168,3098,3.0
168,3100,3.5
168,3101,4.0
168,3105,3.0
168,3107,3.0
168,3114,3.0
168,3146,3.0
168,3147,3.5
168,3160,2.0
168,3168,2.5
168,3173,3.5
168,3174,2.0
168,3175,3.0
168,3176,2.5
168,3178,3.0
168,3186,2.5
168,3210,3.0
168,3247,2.5
168,3252,3.5
168,3253,4.5
168,3254,4.5
168,3255,4.0
168,3257,3.5
168,3259,2.5
168,3264,3.0
168,3270,4.0
168,3273,2.0
168,3275,3.5
168,3285,2.0
168,3298,4.0
168,3300,2.5
168,3301,3.5
168,3396,3.5
168,3408,3.0
168,3409,3.0
168,3421,3.0
168,3438,3.5
168,3444,4.0
168,3448,4.0
168,3450,2.5
168,3452,2.5
168,3471,1.5
168,3476,2.0
168,3477,3.5
168,3481,2.0
168,3489,4.0
168,3510,3.0
168,3527,3.5
168,3534,2.5
168,3535,3.0
168,3536,4.0
168,3552,4.0
168,3553,2.0
168,3554,3.5
168,3555,3.5
168,3556,3.0
168,3578,4.0
168,3593,0.5
168,3617,3.5
168,3623,4.5
168,3635,4.0
168,3638,2.0
168,3653,3.0
168,3668,3.5
168,3671,3.5
168,3675,4.0
168,3697,3.0
168,3698,2.5
168,3702,2.5
168,3703,3.0
168,3704,3.5
168,3707,2.0
168,3717,3.0
168,3740,2.5
168,3752,2.0
168,3753,3.0
168,3755,3.0
168,3783,3.0
168,3785,4.0
168,3786,1.0
168,3791,4.0
168,3793,4.5
168,3798,4.0
168,3809,3.5
168,3824,2.0
168,3825,3.5
168,3826,3.0
168,3844,3.0
168,3861,3.0
168,3863,3.0
168,3868,2.0
168,3882,4.5
168,3897,3.5
168,3911,4.5
168,3916,4.0
168,3948,4.0
168,3949,3.0
168,3968,3.0
168,3969,3.0
168,3977,3.0
168,3978,3.0
168,3981,2.5
168,3984,4.0
168,3988,3.0
168,3994,3.5
168,3996,3.0
168,4011,3.0
168,4014,4.0
168,4015,2.0
168,4016,4.0
168,4018,4.5
168,4019,4.0
168,4022,2.0
168,4025,4.0
168,4027,2.0
168,4034,3.5
168,4041,2.5
168,4047,3.0
168,4054,3.5
168,4068,2.0
168,4069,4.0
168,4084,2.0
168,4085,2.0
168,4124,2.0
168,4128,2.0
168,4141,3.0
168,4148,2.0
168,4161,3.5
168,4223,2.5
168,4226,4.0
168,4239,4.0
168,4246,4.0
168,4262,5.0
168,4270,3.5
168,4299,4.0
168,4306,5.0
168,4308,1.5
168,4310,2.5
168,4321,3.5
168,4326,3.5
168,4343,3.5
168,4344,3.5
168,4351,3.0
168,4356,3.5
168,4366,3.0
168,4367,3.0
168,4369,3.5
168,4372,3.0
168,4378,2.0
168,4387,3.5
168,4388,2.0
168,4447,4.0
168,4487,4.0
168,4489,2.5
168,4499,3.5
168,4545,2.5
168,4558,2.5
168,4571,3.5
168,4621,3.5
168,4638,2.0
168,4639,2.5
168,4643,2.0
168,4677,3.5
168,4681,3.0
168,4700,2.5
168,4701,2.0
168,4718,4.5
168,4720,3.0
168,4734,3.0
168,4776,4.5
168,4816,4.0
168,4823,3.0
168,4855,2.5
168,4865,2.5
168,4876,2.5
168,4877,3.5
168,4878,2.5
168,4886,4.5
168,4890,4.5
168,4896,5.0
168,4901,2.5
168,4958,3.0
168,4963,3.5
168,4969,3.0
168,4973,2.0
168,4975,3.5
168,4979,2.5
168,4993,4.5
168,4995,3.5
168,5010,4.0
168,5015,4.0
168,5049,2.0
168,5064,4.5
168,5103,2.5
168,5110,1.0
168,5151,3.5
168,5152,4.0
168,5218,3.5
168,5219,4.0
168,5254,3.5
168,5266,2.0
168,5267,2.0
168,5299,3.5
168,5308,3.5
168,5312,2.5
168,5313,4.0
168,5329,3.0
168,5349,4.5
168,5378,3.0
168,5400,3.5
168,5418,4.5
168,5419,4.5
168,5444,4.5
168,5445,3.0
168,5459,3.5
168,5464,2.0
168,5481,2.5
168,5502,3.5
168,5507,3.0
168,5541,3.0
168,5553,3.0
168,5574,4.0
168,5582,4.0
168,5617,3.5
168,5618,2.5
168,5620,3.5
168,5630,2.5
168,5669,3.5
168,5673,3.0
168,5679,2.5
168,5693,3.5
168,5782,4.0
168,5810,4.0
168,5816,5.0
168,5872,3.5
168,5943,3.5
168,5952,4.0
168,5955,3.5
168,5989,3.5
168,5991,3.5
168,5995,4.0
168,6155,5.0
168,6157,2.0
168,6188,4.5
168,6193,3.5
168,6218,2.0
168,6266,2.5
168,6281,2.0
168,6287,2.0
168,6297,3.5
168,6323,2.5
168,6333,4.5
168,6365,4.0
168,6373,3.5
168,6377,4.5
168,6378,3.0
168,6383,3.0
168,6502,4.5
168,6503,2.0
168,6534,2.5
168,6535,2.5
168,6537,3.0
168,6539,5.0
168,6564,3.0
168,6565,3.0
168,6595,4.0
168,6618,3.0
168,6659,3.0
168,6707,2.0
168,6708,3.5
168,6709,3.0
168,6711,5.0
168,6753,3.0
168,6754,3.5
168,6755,1.5
168,6863,4.5
168,6870,2.0
168,6873,2.5
168,6874,3.0
168,6879,3.5
168,6888,1.0
168,6893,3.5
168,6934,3.5
168,6936,3.5
168,6939,4.0
168,6942,4.5
168,6944,4.5
168,6953,2.5
168,7004,3.5
168,7010,3.5
168,7022,3.5
168,7046,2.0
168,7090,4.0
168,7137,3.5
168,7143,4.5
168,7151,3.0
168,7153,4.5
168,7154,2.5
168,7160,3.5
168,7162,2.0
168,7254,2.5
168,7256,4.0
168,7293,2.5
168,7320,3.0
168,7325,4.5
168,7346,4.0
168,7360,4.5
168,7361,4.5
168,7373,3.5
168,7438,3.0
168,7445,4.0
168,7451,3.5
168,7454,3.0
168,7458,4.0
168,7541,3.5
168,7566,4.0
168,8132,4.5
168,8360,3.5
168,8361,3.5
168,8366,3.0
168,8368,5.0
168,8371,2.5
168,8376,3.0
168,8464,4.5
168,8528,4.0
168,8529,2.5
168,8533,3.0
168,8622,3.0
168,8623,3.5
168,8636,4.5
168,8641,4.5
168,8644,3.0
168,8665,3.5
168,8677,2.0
168,8781,2.5
168,8783,3.5
168,8784,4.5
168,8798,2.5
168,8807,4.0
168,8810,2.5
168,8861,3.0
168,8866,4.5
168,8873,4.0
168,8874,4.0
168,8879,2.0
168,8907,2.5
168,8910,1.0
168,8917,2.0
168,8947,3.0
168,8949,3.0
168,8958,3.5
168,8961,3.5
168,8968,5.0
168,8969,3.0
168,8970,4.0
168,8972,3.0
168,8981,4.5
168,8983,3.5
168,8984,3.0
168,8985,3.5
168,26614,4.0
168,26712,4.0
168,26778,3.0
168,26871,2.5
168,27473,2.5
168,27539,2.5
168,27611,4.0
168,27660,3.0
168,27705,1.5
168,27706,3.5
168,27773,1.0
168,27831,3.0
168,30749,3.5
168,30810,2.5
168,30812,1.0
168,30816,3.0
168,30822,3.5
168,30825,4.5
168,31049,2.5
168,31685,4.5
168,31696,3.5
168,31878,2.5
168,32031,2.5
168,32587,5.0
168,32598,4.0
168,33004,3.0
168,33154,3.0
168,33166,3.5
168,33437,3.0
168,33493,3.0
168,33615,3.5
168,33672,1.5
168,33679,2.5
168,33794,2.5
168,34048,2.0
168,34072,2.5
168,34150,3.5
168,34153,4.0
168,34162,5.0
168,34405,4.5
168,34542,4.0
168,35836,4.5
168,36519,3.5
168,37729,2.5
168,37733,3.0
168,38061,3.5
168,39183,2.0
168,39381,4.0
168,40278,2.0
168,40629,4.0
168,40732,3.5
168,40815,5.0
168,40959,3.0
168,41285,3.0
168,41566,4.5
168,41569,4.5
168,41571,3.5
168,41573,3.0
168,41724,4.5
168,41997,3.5
168,42018,0.5
168,42718,4.0
168,42738,3.0
168,44004,3.0
168,44022,3.5
168,44191,3.0
168,44195,5.0
168,44199,4.0
168,44665,4.0
168,44709,4.0
168,44788,4.0
168,45186,2.0
168,45431,4.5
168,45499,2.0
168,45501,3.5
168,45517,4.5
168,45720,4.5
168,45722,4.5
168,45726,2.5
168,45928,4.0
168,45950,3.5
168,46322,3.5
168,46530,4.5
168,46578,3.0
168,46723,3.5
168,46948,3.5
168,46965,3.5
168,46970,3.0
168,46972,3.0
168,46976,4.0
168,47200,2.0
168,47610,3.0
168,47970,4.5
168,47978,2.5
168,47997,3.0
168,47999,4.5
168,48043,2.0
168,48304,2.0
168,48342,3.0
168,48385,1.0
168,48394,4.5
168,48516,3.5
168,48696,4.0
168,48774,3.5
168,48780,3.5
168,49272,5.0
168,49274,3.0
168,49286,4.0
168,49530,3.0
168,49651,3.0
168,49772,2.5
168,49961,4.0
168,50068,3.0
168,50658,4.0
168,50685,4.5
168,50740,3.5
168,50806,1.0
168,50872,4.0
168,51084,3.5
168,51255,4.0
168,51540,3.0
168,51662,4.0
168,51709,3.5
168,51834,3.0
168,51884,3.0
168,51935,3.5
168,52245,4.5
168,52287,2.0
168,52435,3.5
168,52458,4.5
168,52722,3.0
168,52767,4.0
168,52973,5.0
168,52975,3.5
168,53000,4.5
168,53125,4.5
168,53129,4.5
168,53318,3.0
168,53435,1.5
168,53464,3.0
168,53894,3.5
